"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"4942","17488806","Spint2","20733","serine protease inhibitor, Kunitz type 2",0.211823600453168,4.83702525714875,0.532592338921169,0.604651960545707,0.85503369983715,-6.02284138457728
"4943","17488817","Sipa1l3","74206","signal-induced proliferation-associated 1 like 3",0.0253091626691493,6.46138074576212,0.0646883272089829,0.949554715752752,0.987910954104039,-6.16652463384263
"4944","17488900","Zfp27","22689","zinc finger protein 27",-0.0616722927365112,5.43194651176586,-0.296386214320712,0.772322659197266,0.926912908408371,-6.12312656474647
"4945","17488913","Zfp74","72723","zinc finger protein 74",-0.547574282979023,5.24466033925429,-2.15241241272909,0.053828192624859,0.402275194657192,-4.16342053308354
"4946","17488996","Wdr62","233064","WD repeat domain 62",0.331662865976681,4.70595385941861,1.25252969510074,0.235730097714107,0.642407695326053,-5.40572829695536
"4947","17489035","Sdhaf1","68332","succinate dehydrogenase complex assembly factor 1",0.333187089048209,7.83567024726633,1.76228039547059,0.105072372521344,0.502571044962538,-4.74769964395205
"4948","17489138","Lin37","75660","lin-37 homolog (C. elegans)",-0.49134715220726,6.48137955144865,-2.02833981071236,0.0668174985194804,0.43965076291526,-4.35495522835033
"4949","17489214","Upk1a","109637","uroplakin 1A",0.114357463943501,3.78351919344134,0.260574669206528,0.799117673700505,0.938353133683561,-6.13344287356518
"4950","17489369","Usf2","22282","upstream transcription factor 2",-0.210408756335972,6.3105508344728,-1.07229505207421,0.305999750912599,0.691986812632862,-5.59954503456155
"4951","17489399","Fxyd5","18301","FXYD domain-containing ion transport regulator 5",-0.0350615196257058,7.02710060640673,-0.133614029247828,0.896062564383959,0.973127359588757,-6.15941150208096
"4952","17489414","Fxyd7","57780","FXYD domain-containing ion transport regulator 7",0.0769036359967599,3.39989991128329,0.196864019580036,0.847437311514767,0.955976865613235,-6.14855070322268
"4953","17489470","Gramd1a","52857","GRAM domain containing 1A",0.386670944067029,7.6589025543344,1.61175382604803,0.134629666759872,0.54524560514903,-4.95662914880852
"4954","17489610","Pdcd2l","68079","programmed cell death 2-like",-0.839686613225678,6.13236826416864,-1.38671031069984,0.19233187721893,0.60382614589508,-5.24702192285984
"4955","17489682","Kctd15","233107","potassium channel tetramerisation domain containing 15",0.0876173682750521,5.69347815204876,0.331308940157376,0.746486569092815,0.919013451053171,-6.1118104083411
"4956","17489699","Chst8","68947","carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 8",0.767487231101899,3.61122474982774,2.63079402650917,0.0229501426221038,0.303001229365219,-3.39093790307295
"4957","17489809","Rgs9bp","243923","regulator of G-protein signalling 9 binding protein",-0.628077477372123,3.77559884307985,-1.71331983037411,0.113978222449477,0.517910135039365,-4.81682433293333
"4958","17489824","Dpy19l3","233115","dpy-19-like 3 (C. elegans)",-0.265790640302329,4.66314057979649,-0.750879580651895,0.468105366201066,0.787071621012749,-5.88239534899486
"4959","17489873","Uri1","19777","URI1, prefoldin-like chaperone",0.0747117446466916,7.38223489729239,0.385040217436851,0.70737120044045,0.899600785502483,-6.09199547620838
"4960","17489886","Ccne1","12447","cyclin E1",0.410046527785157,3.43727190534908,1.23517565148732,0.241881599805915,0.646233494801697,-5.42538906295607
"4961","17489905","Plekhf1","72287","pleckstrin homology domain containing, family F (with FYVE domain) member 1",-0.583529580251692,6.94935876446325,-1.12529468439046,0.283845160291358,0.679392848387314,-5.54499142546388
"4962","17489917","Gm6818","627975","predicted gene 6818",0.503830461222384,1.7750260855817,1.09264214641128,0.297344249350491,0.683196832167933,-5.57884981609325
"4963","17489965","Gm6124","620018","predicted gene 6124",1.19880004735163,2.29305767462546,3.23810569264238,0.00766433855859088,0.214197614638698,-2.37369548559498
"4964","17490005","AW146154","101835","expressed sequence AW146154",0.614270523423077,2.27741624883332,1.05189596329151,0.31486668185446,0.700098922821946,-5.61997772654287
"4965","17490078","Zfp975","434179","zinc finger protein 975",-0.274197056144368,3.20860722986094,-0.514194299867739,0.617042921798341,0.859721445010481,-6.03262598833899
"4966","17490111","Zfp715","69930","zinc finger protein 715",-0.33349114006059,5.76242236212157,-0.953165179283007,0.360491733079237,0.728251384671811,-5.7142869776629
"4967","17490149","Cd33","12489","CD33 antigen",0.023765876008512,5.64236070948845,0.0437582200341002,0.965862394497145,0.991888735033965,-6.16770674635832
"4968","17490211","Clec11a","20256","C-type lectin domain family 11, member a",0.0153087991408012,3.26007260469858,0.0350902277515028,0.972621261413748,0.993247230336304,-6.16806274029295
"4969","17490245","Mybpc2","233199","myosin binding protein C, fast-type",-2.19116250712549,5.76003627490577,-1.40272325303258,0.187626868895288,0.598849345403219,-5.22732230249415
"4970","17490274","Spib","272382","Spi-B transcription factor (Spi-1/PU.1 related)",-0.0685421249942437,1.39456259546126,-0.150851836714307,0.882757334451802,0.968620852462953,-6.15686178836875
"4971","17490282","Pold1","18971","polymerase (DNA directed), delta 1, catalytic subunit",0.0073051969260316,4.82088362548188,0.0267629984764297,0.979116533137158,0.994787001844025,-6.1683310385692
"4972","17490391","Atf5","107503","activating transcription factor 5",-0.520966453517572,7.92682288523365,-1.29561243295779,0.221002395985805,0.629127845810564,-5.35604367628127
"4973","17490398","Tbc1d17","233204","TBC1 domain family, member 17",-0.303519148489563,5.77541984564156,-1.35207326032044,0.2028465976083,0.610524772204637,-5.28909295046769
"4974","17490417","Ptov1","84113","prostate tumor over expressed gene 1",0.0195907422574653,8.18158860906503,0.0835192309592065,0.934902927589074,0.984125615949327,-6.1650714801551
"4975","17490532","Scaf1","233208","SR-related CTD-associated factor 1",-0.0576081259212993,6.15574245598853,-0.211319330235282,0.836408748594854,0.95195060229069,-6.14548870758561
"4976","17490551","Prr12","233210","proline rich 12",-0.305302566152903,6.72198857162756,-0.846399449501091,0.414930839931691,0.759711283376338,-5.80736473785434
"4977","17490606","Snord35b","27212","small nucleolar RNA, C/D box 35B",-0.392190428469201,3.97870423753657,-0.738560023623651,0.475265634336281,0.789159338722841,-5.89148699982948
"4978","17490702","Cd37","12493","CD37 antigen",-0.545000371866614,5.32289606309563,-1.6708784548847,0.122238351238642,0.528276665711585,-4.87585122285716
"4979","17490830","Ftl1","14325","ferritin light polypeptide 1",0.249465169171915,7.2966828104499,0.466667820101797,0.649624099621463,0.871802919030659,-6.05638084087403
"4980","17490848","Dhdh","71755","dihydrodiol dehydrogenase (dimeric)",0.112721935025791,9.70699612281592,0.471327401591755,0.646394323472838,0.871296637541747,-6.05414938757555
"4981","17490878","Ppp1r15a","17872","protein phosphatase 1, regulatory (inhibitor) subunit 15A",0.372103444362057,6.14130569527575,0.968937335093031,0.352899834467931,0.722046787059508,-5.69974096508545
"4982","17490899","Fgf21","56636","fibroblast growth factor 21",-0.31781720882269,2.40051804954087,-0.661265131260755,0.521724146541641,0.81555940342892,-5.94539905158381
"4983","17490924","Sphk2","56632","sphingosine kinase 2",0.0210238269393201,6.4252620168809,0.0947338546615963,0.926188691967031,0.980313826720311,-6.16403085181816
"4984","17490984","Grwd1","101612","glutamate-rich WD repeat containing 1",0.172068458966997,5.49214192455399,0.386681940492446,0.706189093996387,0.899594136492214,-6.09134442979251
"4985","17491147","Sergef","27414","secretion regulating guanine nucleotide exchange factor",0.553134962601806,3.29387009791115,1.47162959244488,0.168470839388957,0.58138133197189,-5.14080353267349
"4986","17491193","Saa3","20210","serum amyloid A 3",-0.0430638317678551,3.285412273036,-0.0372697152148122,0.970921573776206,0.993247230336304,-6.16798059284359
"4987","17491259","Uevld","54122","UEV and lactate/malate dehyrogenase domains",-0.115281743370972,6.2818623765622,-0.341364387236891,0.739105578592706,0.915664819352236,-6.10832321089408
"4988","17491368","Csrp3","13009","cysteine and glycine-rich protein 3",-0.224542406396559,4.06056044818822,-0.156717042754446,0.878238547470841,0.965725870824734,-6.15592407431051
"4989","17491440","Nipa2","93790","non imprinted in Prader-Willi/Angelman syndrome 2 homolog (human)",0.112333112452522,5.91136317894444,0.4683026827448,0.648490041059331,0.871619381931576,-6.05560033625903
"4990","17491454","Nipa1","233280","non imprinted in Prader-Willi/Angelman syndrome 1 homolog (human)",-0.381843017489117,5.40970517608551,-0.755205860969605,0.465607079066566,0.786314894659924,-5.87917047846164
"4991","17491699","Mir344d-2","100526531","microRNA 344d-2",0.703550236951203,4.92506728194526,1.47559704944349,0.167420437317785,0.58138133197189,-5.13573763882311
"4992","17491788","Klf13","50794","Kruppel-like factor 13",-0.686047192176985,6.37784872755314,-2.34643233904996,0.0382049642505485,0.36334350824237,-3.85559163510287
"4993","17491816","Mphosph10","67973","M-phase phosphoprotein 10 (U3 small nucleolar ribonucleoprotein)",0.154643060442505,5.49787206163371,0.824931525154005,0.426516840647301,0.768935380283291,-5.82491942543652
"4994","17491853","Tjp1","21872","tight junction protein 1",-0.0186106244367679,8.43322268520589,-0.0840195977053445,0.934513923383713,0.984125615949327,-6.16502783698998
"4995","17491975","1700112J16Rik","76628","RIKEN cDNA 1700112J16 gene",0.457598179277099,2.54639040461053,1.10742070009598,0.29117510792244,0.681149881949608,-5.56362358125641
"4996","17492031","4833412C05Rik","73904","RIKEN cDNA 4833412C05 gene",-0.0514612324781714,1.97517015660533,-0.165750755555809,0.871287497260011,0.963521866819413,-6.15441015454441
"4997","17492066","Nr2f2","11819","nuclear receptor subfamily 2, group F, member 2",-0.466426828211543,5.71384390414456,-2.41961063283248,0.0335308670186157,0.350761011780421,-3.73731879931049
"4998","17492078","Mctp2","244049","multiple C2 domains, transmembrane 2",0.076662075902175,2.46579173116323,0.216620947564292,0.832372938642135,0.950940282769442,-6.14431177950934
"4999","17492244","Ntrk3","18213","neurotrophic tyrosine kinase, receptor, type 3",0.565711157711151,9.26542014922258,2.18017505147647,0.0512681103087743,0.397294735958693,-4.11995065858927
"5000","17492431","Anpep","16790","alanyl (membrane) aminopeptidase",-0.0850726247768625,6.82700737745319,-0.247742366987722,0.808787052675267,0.941345526975902,-6.13682075273867
"5001","17492466","Arpin","70420","actin-related protein 2/3 complex inhibitor",-0.192021719615312,7.90419312570693,-0.57938256823588,0.573723414018828,0.839443291295196,-5.99649219348199
"5002","17492474","Gm21057","100859962","predicted gene, 21057",-1.12882324813248,2.08820606543358,-2.48976391352574,0.0295736575482826,0.337600084159524,-3.62301269400593
"5003","17492523","Unc45a","101869","unc-45 myosin chaperone A",-0.00128557622064651,7.30940228370571,-0.00439265233416781,0.996571930823522,0.999906062408746,-6.16869410732423
"5004","17492549","Man2a2","140481","mannosidase 2, alpha 2",0.0169612233677459,9.11095456802755,0.0694829306641761,0.945822104240274,0.987783553972345,-6.16618964886642
"5005","17492575","Fes","14159","feline sarcoma oncogene",-0.0886824871062917,5.5514376707156,-0.338821763530544,0.740969391352522,0.916167539741413,-6.10921462739863
"5006","17492619","Blm","12144","Bloom syndrome, RecQ like helicase",0.394204686660976,3.04078516458525,1.50832776416049,0.158966533757874,0.570626561904888,-5.09360451532843
"5007","17492703","Wdr73","71968","WD repeat domain 73",0.559264473197167,5.99425859985848,1.69387340251547,0.117699092621535,0.522159140195242,-4.84397548385943
"5008","17492722","Nmb","68039","neuromedin B",0.39269554992678,5.84215249532798,1.43778078699735,0.177662811335842,0.588416091878731,-5.18365382096564
"5009","17492803","BC048679","210321","cDNA sequence BC048679",-0.572672928151686,2.91120969293964,-1.49830405581619,0.161515728754663,0.575352262852233,-5.10657174285524
"5010","17492810","Fsd2","244091","fibronectin type III and SPRY domain containing 2",0.266024938568968,5.67688222618049,0.307620795934712,0.76397808388874,0.925164657210713,-6.11962112649811
"5011","17492877","Saxo2","330577","stabilizer of axonemal microtubules 2",-0.282833563060311,3.66840692469171,-0.737416498064584,0.475933718028797,0.789449790026748,-5.89232401716466
"5012","17492943","Tlnrd1","80889","talin rod domain containing 1",0.23207940347884,5.20355282819023,0.78630826661467,0.447895886973614,0.782692725865702,-5.8554977791437
"5013","17493005","Fah","14085","fumarylacetoacetate hydrolase",-0.189613669694758,8.76206319039195,-0.850041614293491,0.412986365585999,0.759339409249404,-5.80434727513332
"5014","17493116","Olfr310","258222","olfactory receptor 310",-0.179323414718478,4.27766006818886,-0.399983899835806,0.69664111384803,0.897384070284666,-6.085970098662
"5015","17493212","Prss23","76453","protease, serine 23",0.110043650587807,5.81251419570118,0.319377206147571,0.755279207820831,0.920702728751417,-6.11581570932034
"5016","17493298","Tmem126b","68472","transmembrane protein 126B",-0.587167939371519,6.50097137510172,-2.36486278551178,0.0369716441854144,0.358429039046756,-3.8259033386354
"5017","17493351","4632427E13Rik","666737","RIKEN cDNA 4632427E13 gene",0.0925934609017594,8.1621109604718,0.402162061585654,0.695082799069178,0.897077465410747,-6.08507324826038
"5018","17493368","Zbtb14","22666","zinc finger and BTB domain containing 14",-0.226098442130245,7.24892629635376,-0.57044506125248,0.579564927891446,0.842926876210692,-6.00168675855355
"5019","17493432","Thrsp","21835","thyroid hormone responsive",0.0664161821948994,9.14626360096768,0.202622850150139,0.843039438475703,0.954257730047328,-6.1473566307016
"5020","17493461","Aqp11","66333","aquaporin 11",0.559684804075232,6.45838740596814,1.53433901247663,0.15251239021337,0.566888343752762,-5.05969543721023
"5021","17493632","Dgat2","67800","diacylglycerol O-acyltransferase 2",0.187900428437668,11.6795161095546,0.594339210483275,0.564019305011933,0.834992784672489,-5.98762969825425
"5022","17493681","Snord15b","449631","small nucleolar RNA, C/D box 14B",-0.797520482936082,4.25945266826735,-1.02292845237542,0.327785879247859,0.705692643118685,-5.64844290309322
"5023","17493683","Snord15a","449630","small nucleolar RNA, C/D box 15A",0.0897263193036162,2.27796698161788,0.268757657716979,0.792969776809664,0.935897820012665,-6.13120091046436
"5024","17493685","Tpbgl","100503386","trophoblast glycoprotein-like",0.263118855294199,5.95907411192854,0.58889532174868,0.567540964940742,0.836596389214689,-5.99087997204951
"5025","17493718","Neu3","50877","neuraminidase 3",-1.83800890857716,4.20053462234159,-6.08881642866015,7.07554025139833e-05,0.0367185114113007,1.95585681551115
"5026","17493756","Ppme1","72590","protein phosphatase methylesterase 1",-0.870897690413974,9.26641548722884,-3.15924485213527,0.00883446095381597,0.220219916370905,-2.50631441897559
"5027","17493842","Arhgef17","207212","Rho guanine nucleotide exchange factor (GEF) 17",-0.981421900366819,6.37810131194172,-3.01018807266534,0.0115629592513809,0.238509912724305,-2.75701296037176
"5028","17493869","P2ry6","233571","pyrimidinergic receptor P2Y, G-protein coupled, 6",-0.890715139414071,6.51533564639504,-2.58938513572563,0.024727128719161,0.313978374366033,-3.45935973741114
"5029","17493949","Folr2","14276","folate receptor 2 (fetal)",-0.377600396058104,7.4290529513886,-1.2520014890746,0.235915458645872,0.642407695326053,-5.40632973056062
"5030","17494005","Rnf121","75212","ring finger protein 121",-0.396273336672275,5.81228871371069,-1.24730455416422,0.237568891650564,0.643603528509522,-5.41166951260033
"5031","17494041","Nup98","269966","nucleoporin 98",0.175451624531415,8.37084037475052,0.838871401536413,0.418969379206804,0.76289566984894,-5.81356561125583
"5032","17494101","Trim21","20821","tripartite motif-containing 21",-1.18235374503975,5.92947535903716,-3.40577786519149,0.0056720751391308,0.204059600136251,-2.09226125208481
"5033","17494117","Trim68","101700","tripartite motif-containing 68",-0.138411906502381,4.63230716276361,-0.392898395463312,0.70172032472261,0.899238856422226,-6.08885480709798
"5034","17494160","Olfr591","258139","olfactory receptor 591",0.580660889124036,1.58798372853121,1.23673583769185,0.241323351748518,0.646233494801697,-5.42362989089818
"5035","17494162","Usp17ld","384701","ubiquitin specific peptidase 17-like D",-0.415157492781439,3.71808993213784,-0.571962234135512,0.578571075742954,0.842298376773359,-6.00081031694172
"5036","17494168","Olfr601","258311","olfactory receptor 601",0.615684004839596,2.43898228408341,1.44307800555483,0.176196826566437,0.587126980969718,-5.1769919997515
"5037","17494187","Olfr620","258808","olfactory receptor 620",0.836751549001582,1.44562300163062,2.16093508724068,0.0530296661510903,0.401858330474266,-4.15009839953907
"5038","17494267","Olfr640","258819","olfactory receptor 640",0.467955892050134,1.92646845923377,1.64475896006223,0.127582358294225,0.538652063955776,-4.91174941505233
"5039","17494386","Trim30c","434219","tripartite motif-containing 30C",0.109434191006984,2.68207871386086,0.233161704430831,0.819814230522519,0.947408469777343,-6.14045413427274
"5040","17494408","Trim30d","209387","tripartite motif-containing 30D",-2.42752718597709,3.79103723956299,-3.18966204663933,0.00836307726799235,0.217728567351649,-2.45515250889393
"5041","17494431","Usp17le","625530","ubiquitin specific peptidase 17-like E",-0.412693878950948,1.80559826322525,-0.68574874129697,0.506725232945842,0.807288092922483,-5.92891142140986
"5042","17494445","Olfr667","259062","olfactory receptor 667",0.265882205869195,1.96855954122107,0.500316262047017,0.626472772998941,0.86322554331575,-6.03978994401832
"5043","17494449","Lamtor3","56692","late endosomal/lysosomal adaptor, MAPK and MTOR activator 3",-0.194562911839991,10.2387462034151,-0.885412732412153,0.394422819314653,0.745850790166496,-5.77445703148662
"5044","17494480","Olfr691","259063","olfactory receptor 691",0.508368788873015,1.51693188296065,1.47733006933158,0.166963369829904,0.58138133197189,-5.13352198747351
"5045","17494503","Cavin3","109042","caveolae associated 3",-0.140205032110867,8.51515068260991,-0.590680282226738,0.566384952039428,0.835919523211735,-5.98981735001226
"5046","17494528","Hpx","15458","hemopexin",-1.44467610390869,4.09817142224396,-4.24268654493936,0.00130888282792132,0.130343630891877,-0.719592058084027
"5047","17494559","Arfip2","76932","ADP-ribosylation factor interacting protein 2",-0.0851667011196717,6.47746124318846,-0.233782022641398,0.819344245874591,0.947268077632189,-6.14030399693145
"5048","17494677","Gm1966","434223","predicted gene 1966",-0.339390411796137,3.31316848969668,-0.739144726776552,0.474924258589626,0.789084682277168,-5.8910585664975
"5049","17494818","Olfr518","258303","olfactory receptor 518",0.713857966444551,3.92414761913552,1.87867584123643,0.0863719211220305,0.475201129928874,-4.57923031151088
"5050","17494820","Olfr519","277935","olfactory receptor 519",2.02390810933939,1.70403038641586,8.44826891410389,3.27776619594867e-06,0.00983002082165006,4.58123882355318
"5051","17494926","Ascl3","56787","achaete-scute family bHLH transcription factor 3",0.0719734722994501,2.4804048374378,0.214478077555092,0.834003581583631,0.951379513567634,-6.14479096575182
"5052","17495097","Lyve1","114332","lymphatic vessel endothelial hyaluronan receptor 1",-0.0653956258157846,7.31040577582252,-0.19109911027293,0.851845248010498,0.957275879723196,-6.14971179794648
"5053","17495106","Mrvi1","17540","MRV integration site 1",-0.586494689164954,4.25629061606749,-1.88985748079617,0.0847458763649706,0.471964499941591,-4.56275791452407
"5054","17495135","Eif4g2","13690","eukaryotic translation initiation factor 4, gamma 2",0.1860069145613,10.0744381384373,0.90782471763204,0.382961832575928,0.739062120910687,-5.75497332519095
"5055","17495168","1700012D14Rik","75479","RIKEN cDNA 1700012D14 gene",-0.12488329434428,4.71846734713935,-0.372298540678499,0.716572812192233,0.902638519587418,-6.09695664994493
"5056","17495223","Btbd10","68815","BTB (POZ) domain containing 10",-0.591866297706833,5.3892040392694,-1.30174471815764,0.218968269432553,0.626907723177304,-5.34887181159761
"5057","17495250","Far1os","69295","fatty acyl CoA reductase 1, opposite strand",0.385012155610811,1.86467169775768,1.10526773042459,0.292067708732097,0.682113301545557,-5.56585190484361
"5058","17495320","Cyp2r1","244209","cytochrome P450, family 2, subfamily r, polypeptide 1",-0.105465583914103,3.19752326723355,-0.481558337870572,0.639329390862442,0.8672048438949,-6.04917524524235
"5059","17495340","Sox6","20679","SRY (sex determining region Y)-box 6",0.319385234816463,7.38309530921081,1.42782990294485,0.180444586692971,0.589595014755337,-5.19612336548126
"5060","17495404","Rps13","68052","ribosomal protein S13",0.637929796493967,2.43367256380843,1.10207187602639,0.293396531723499,0.682884127775532,-5.56915325283548
"5061","17495414","Pik3c2a","18704","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha",0.383092622257511,7.37415797326478,1.8813528340099,0.0859800444144249,0.474795626907205,-4.57529106484178
"5062","17495456","Rps15a","267019","ribosomal protein S15A",0.549736358667235,3.00712285890188,1.12916072852294,0.282278562597144,0.678464831118462,-5.54093041508205
"5063","17495566","Tmc7","209760","transmembrane channel-like gene family 7",0.612026830828841,5.13115812342217,2.65520880967094,0.0219619863597909,0.297354388681773,-3.35049990560971
"5064","17495610","Gprc5b","64297","G protein-coupled receptor, family C, group 5, member B",0.597083024595474,9.31550346436864,2.66108603280458,0.0217304498064625,0.296155428398682,-3.34075544766543
"5065","17495677","Eri2","71151","exoribonuclease 2",0.019800017129243,5.50392765663773,0.0765175543517695,0.94034810589743,0.986407150913815,-6.16565486933103
"5066","17495692","Dcun1d3","233805","DCN1, defective in cullin neddylation 1, domain containing 3 (S. cerevisiae)",0.506128206984464,8.65015113937297,2.04424736015026,0.0650012685027895,0.433679208542526,-4.33066322111574
"5067","17495821","Cdr2","12585","cerebellar degeneration-related 2",-0.435363212631672,5.61068941042193,-1.73328036574065,0.110268744349424,0.511122046837595,-4.78877381732692
"5068","17495839","Igsf6","80719","immunoglobulin superfamily, member 6",-0.625804905675198,7.02011408818235,-1.6855230405444,0.119329824097379,0.523787565099476,-4.85557986690279
"5069","17495851","Usp31","76179","ubiquitin specific peptidase 31",-0.386639189895045,6.92931904639841,-1.55832920488348,0.146761852703089,0.559969307021925,-5.02809460488125
"5070","17495890","Gga2","74105","golgi associated, gamma adaptin ear containing, ARF binding protein 2",0.112160324565531,7.60089404984432,0.329294712772056,0.747968285766633,0.919138245857051,-6.11249665690711
"5071","17495909","Ears2","67417","glutamyl-tRNA synthetase 2, mitochondrial",0.145155184029183,5.93765992779118,0.561569822834015,0.58539701318319,0.844447158507161,-6.00676986730102
"5072","17495932","Palb2","233826","partner and localizer of BRCA2",0.0270504670429177,3.36537206598776,0.0938311826008052,0.926889749466183,0.980744269296038,-6.16411945072271
"5073","17496049","Nsmce1","67711","NSE1 homolog, SMC5-SMC6 complex component",-0.0479806835305601,5.2061884691005,-0.161199060734134,0.874788454578995,0.965009884473908,-6.15518350421622
"5074","17496164","Spns1","73658","spinster homolog 1",-0.940316964261831,5.57975098754223,-3.25803531054979,0.00739435252741005,0.214197614638698,-2.34019739026976
"5075","17496183","Nfatc2ip","18020","nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 2 interacting protein",-0.26235025015814,3.88639799214735,-0.634583101053425,0.538361935353606,0.82338139182005,-5.96273676992163
"5076","17496211","Atp2a1","11937","ATPase, Ca++ transporting, cardiac muscle, fast twitch 1",-3.71912201683101,8.11773087663014,-1.20559894623768,0.25266074832841,0.654350746639451,-5.45842083176237
"5077","17496251","Sh2b1","20399","SH2B adaptor protein 1",-0.0843389631565348,6.00848843070432,-0.211862536888229,0.835995009723488,0.95195060229069,-6.14536944854718
"5078","17496354","Sult1a1","20887","sulfotransferase family 1A, phenol-preferring, member 1",-1.30603236479771,7.27368780921561,-4.14173756193731,0.00155588044490185,0.135248853746685,-0.881109329039879
"5079","17496367","Slx1b","75764","SLX1 structure-specific endonuclease subunit homolog B (S. cerevisiae)",-0.582188977978783,5.36770855996847,-2.03687497813747,0.0658371827742229,0.437624908701057,-4.34193156615892
"5080","17496376","Coro1a","12721","coronin, actin binding protein 1A",-0.889203551043356,4.91577852007929,-2.31419834789258,0.0404579676490272,0.371904156070998,-3.90734426363957
"5081","17496408","Aldoa","11674","aldolase A, fructose-bisphosphate",-0.309446131379775,5.45500735565235,-0.730171329095887,0.480180164604147,0.793553155309653,-5.89759993878279
"5082","17496438","Ino80e","233875","INO80 complex subunit E",-0.310225896697466,5.72311709327843,-1.2973675440776,0.220418644483543,0.628360755519149,-5.35399354454111
"5083","17496547","Prrt2","69017","proline-rich transmembrane protein 2",-0.827913142405089,4.92390457286097,-1.99281787674132,0.0710456696132218,0.450456581754867,-4.40889913253052
"5084","17496615","Tbc1d10b","68449","TBC1 domain family, member 10b",-0.460528108389767,5.71925111064239,-1.09467589155347,0.296489430715379,0.683196832167933,-5.5767641481181
"5085","17496651","Sephs2","20768","selenophosphate synthetase 2",-0.212245493529993,8.9528114903518,-0.750149530826143,0.468527778003403,0.787071621012749,-5.88293789364585
"5086","17496664","Zfp747","269997","zinc finger protein 747",-1.13784956196375,5.72825229833178,-2.44069936204155,0.032290097677601,0.348390824515195,-3.70304691583169
"5087","17496678","E430018J23Rik","101604","RIKEN cDNA E430018J23 gene",0.53904734591448,4.85229907930811,1.12297665854764,0.284787675362308,0.679392848387314,-5.54742108375909
"5088","17496691","Zfp764","233893","zinc finger protein 764",-0.306212221082916,4.4270752462148,-0.849843869804512,0.413091779323242,0.759339409249404,-5.80451139343728
"5089","17496698","Zfp688","69234","zinc finger protein 688",-0.523736088100001,4.87952923930991,-1.57046539399763,0.143925177229346,0.555562370627771,-5.01199112767172
"5090","17496715","Ccdc189","233899","coiled-coil domain containing 189",0.108612977708037,6.19741022802056,0.330496811207853,0.747083863807588,0.919013451053171,-6.11208759462025
"5091","17496742","Bcl7c","12055","B cell CLL/lymphoma 7C",0.975491701468214,4.11349835619879,2.9721156415195,0.0123868263238195,0.238509912724305,-2.82099046924846
"5092","17496763","Stx1b","56216","syntaxin 1B",0.225665625937037,6.21421935695197,0.854241926468976,0.410751543753369,0.758040988723386,-5.80085334189739
"5093","17496800","Vkorc1","27973","vitamin K epoxide reductase complex, subunit 1",0.0543821445017354,8.50696633519427,0.2359406435354,0.817709341530597,0.946107374710749,-6.13977846213272
"5094","17496806","Prss8","76560","protease, serine 8 (prostasin)",1.26759365438857,3.00057799775225,4.5995948707898,0.00071776206203127,0.0919290837320852,-0.159911381782167
"5095","17496857","Cox6a2","12862","cytochrome c oxidase subunit VIa polypeptide 2",-1.87421742996638,5.04082032446476,-1.15317330825368,0.272697258296733,0.670317964938024,-5.51546245652079
"5096","17496887","Rgs10","67865","regulator of G-protein signalling 10",-0.814474845482454,5.08556961627932,-3.00486890103557,0.0116746685692884,0.238509912724305,-2.76595370341323
"5097","17496947","Fgfr2","14183","fibroblast growth factor receptor 2",0.474427635368341,5.20230752225236,0.965404917574707,0.354590095543707,0.722393099175799,-5.70301621431729
"5098","17496989","Nsmce4a","67872","NSE4 homolog A, SMC5-SMC6 complex component",-0.41891614536492,6.60786749333864,-1.90543060021675,0.0825280564238564,0.470861176777428,-4.53973624913045
"5099","17497036","2310057M21Rik","68277","RIKEN cDNA 2310057M21 gene",0.0156381452463838,8.26663136176204,0.0512361621976147,0.960033690510188,0.990879692359676,-6.16733676233562
"5100","17497076","Chst15","77590","carbohydrate (N-acetylgalactosamine 4-sulfate 6-O) sulfotransferase 15",-0.394024774125109,7.72109293844944,-1.26013167199261,0.233075329922684,0.640396623397278,-5.39705155781042
"5101","17497091","Oat","18242","ornithine aminotransferase",-0.367681969198253,9.08061529333771,-1.37249774249649,0.196590093407709,0.607360605220321,-5.2643749938635
"5102","17497113","Fam53b","77938","family with sequence similarity 53, member B",-0.199740036889671,5.18294283064504,-0.88158666075687,0.396402766704371,0.746741141549253,-5.77774120451882
"5103","17497334","Mki67","17345","antigen identified by monoclonal antibody Ki 67",-1.41963109493276,4.4154083393211,-5.00112892181938,0.000372686466746827,0.0698554196108584,0.446600263891053
"5104","17497366","Ebf3","13593","early B cell factor 3",-0.11010078362478,7.84985217654679,-0.444915047568075,0.664800441256477,0.879654323109717,-6.06651595144862
"5105","17497389","9430038I01Rik","77252","RIKEN cDNA 9430038I01 gene",-0.172140268685713,4.33374028360492,-0.398971881616756,0.697365635048371,0.897403792967202,-6.08638518476355
"5106","17497414","Mapk1ip1","69546","mitogen-activated protein kinase 1 interacting protein 1",0.359552410391846,7.14426360218762,1.61019997014456,0.134969728368382,0.545517810480831,-4.95872853940713
"5107","17497421","Bnip3","12176","BCL2/adenovirus E1B interacting protein 3",0.27365701091934,8.98276410831064,0.848999267268962,0.413542224537381,0.759568449640086,-5.80521199667542
